Name,Image,CountryCode,Number
Farfalle ,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/classic-blue-box/classico_farfalle_500g_front/3df_farfalle500geu.png,BRA,65
Farfalle,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/3df_3030029916_1000680065_farfalle_15x500g_intl.png,SWE,65
Farfalle,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/classic-blue-box/farfalle_nvi.png,AUS,65
Farfalle,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/collezione/210_1000019715_8076809580144_collezione_farfalle_500g_front(1).png,CHE,65
Farfalle,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/classic_pl/new_barilla_farfalle_500g.png,POL,65
Farfalle,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/3d_coll_farfalle_500g_eu_iso7_v1_fronte.png,CZE,65
Farfalle,https://www.barilla.com//-/media/images/ko_kr/products/groups/ranges/classic-blue-box/3df_farfalle_productimage.png,KOR,65
Farfalle,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/farfalle.png,HUN,65
Tam Buğday Farfalle,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/integrale_tr/integrali_farfalle_02.png,TUR,65
Protein+® Farfalle ,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/proteinplus/proteinplus_farfalle_2021.png,USA,65
Farfalle Integrali,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pasta_integrale/2023/integrale_farfalle_new.png,ITA,65
Farfalle,https://www.barilla.com//-/media/images/ca/products/new-product-shots/farfalle.png,CAN,65
ΟΛΙΚΗΣ ΑΛΕΣΕΩΣ Farfalle,https://www.barilla.com//-/media/images/el_gr/products/categories/integrale-farfalle-2021.png,GRC,65
Farfalle integrale,https://www.barilla.com//-/media/images/sl_si/3d_real_19488_integr_nvi_farfalle_500g_eu_iso7_v1_front.png,SVN,65
Farfalle Integrale,https://www.barilla.com//-/media/images/hr_hr/3d_real_19488_integr_nvi_farfalle_500g_eu_iso7_v1_front.png,HRV,65
Farfalle Integrale,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/whole-grain/integrale_farfalle_500g_front.png,BRA,65
Farfalle Integrale,https://www.barilla.com//-/media/images/ch/products/groups/ranges/integrale/3d_real_19488_integr_nvi_farfalle_500g_eu_iso7_v1_front.png,CHE,65
Mini Penne Rigate,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/klassische_sorten/2022/piccolini_penne_rigate_162x210.png,DEU,66
Mini Penne Rigate,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/_w_3df_16540_piccnvi_mini_penne_rigate_500g_int.png,CHE,66
Mini Penne Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/piccolini_pack_nvi/mini_penne_rigate_500g.png,ITA,66
Mini Penne Rigate,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/mini-penne-rigate.png,ROU,66
Mini Penne Rigate,https://www.barilla.com//-/media/images/be/products/groups/ranges/piccolini_be/8076809521581-picc_mini_penne_rigate_500g.png,BEL,66
Piccolini Penne Rigate ,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/piccolini-gr/mini-penne-136x225.png,GRC,66
Mini Penne Rigate,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/piccolini/piccolini_br_mini_penne_rigate_500g/3df_3030042519_1000016540minipennerigate16x500gimueuwest.png,BRA,66
Piccolini Penne Rigate,https://www.barilla.com//-/media/images/hr_hr/3df_picc_mini_penne_rigate_500g_intl.png,HRV,66
Mini penne rigate piccolini ,https://www.barilla.com//-/media/images/sl_si/piccolini_mini_penne_product_2023.png,SVN,66
Mini Penne Rigate,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/piccolini/pack_nvi/3d_real_16540_piccnvi_mini_penne_rigate_500g_int_iso3_v1_front.png,FRA,66
Mini Penne Rigate,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_minipennerigate_200g.png,MEX,66
Mini Penne,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/3df_3030042519_1000016540minipennerigate16x500gimueuwest.png,CZE,66
Pennette Lisce,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/pennette_lisce_69_500g.png,ITA,69
Mezze Penne Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/mezze_penne_rigate_70_500g.png,ITA,70
Mezze Penne Rigate Integrali,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pasta_integrale/2023/integrale_mezze_penne_rigate_new.png,ITA,70
Mezze Penne Rigate Al Bronzo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/mezze_penne_rigate_al_bronzo_400g.png,ITA,70
Penne Lisce,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/penne_lisce_71_500g.png,ITA,71
Penne Lisce,https://www.barilla.com//-/media/images/ch/products/groups/ranges/klassische_sorten/2022/penne_lisce_162x210.png,CHE,71
Penne Lisce,https://www.barilla.com//-/media/images/be/products/groups/ranges/classiques_be/8076802085714-bb_penne_lisce_500g.png,BEL,71
Penne Lisce,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/classic-gr/3df_3030029911_1000073071pennelisce15x500g.png,GRC,71
Penne Lisce,https://www.barilla.com//-/media/images/ca/products/new-product-shots/penne-lisce.png,CAN,71
Pennette Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/pennette_rigate_72_500g.png,ITA,72
Pennette Rigate Integrali,https://www.barilla.com//-/media/images/be/products/groups/ranges/integrale_be/3df_real_16534_intg_penne_rigate_500g_new_iso5_v1.jpg,BEL,72
Pennette Rigate Integrale,https://www.barilla.com//-/media/images/ch/products/groups/ranges/integrale/3dreal16536integnvipennerigate500geuiso5v2frontpng.png,CHE,72
TAM BUĞDAY PENNETTE RIGATE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/integrale_tr/integrali_pennette_rigate_02.png,TUR,72
Pennette Rigate Integrale,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/pennette-rigate-int.png,ROU,72
Pennette Rigate,https://www.barilla.com//-/media/images/ca/products/new-product-shots/pennette-rigate.png,CAN,72
Whole Grain Pennette Rigate,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/whole-grain/3df_pennerigatei_wholegrain_productimage.png,SGP,72
Penne rigate,https://www.barilla.com//-/media/images/sl_si/pennerigate.png,SVN,73
Penne Rigate,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/classic-gr/3df30300304731000012623pennerig500gintl.png,GRC,73
Penne Rigate,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/3df_3030029780_1000073073_penne_rigate_15x500g_intl.png,SWE,73
Penne Rigate,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/klassische_sorten_nl/new/klassiekers_pack_pennerigate_new.png,NLD,73
Penne Rigate,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/penne-rigate.png,ROU,73
Penne Rigate,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/penne-rigate.png,ROU,73
Penne RIgate,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/_0015_3df_3030030473_1000012623pennerig_500gintl.png,ESP,73
Penne Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/penne_rigate_73_500g.png,ITA,73
Penne Rigate,https://www.barilla.com//-/media/images/ko_kr/products/groups/ranges/classic-blue-box/3df_pennerigate_productimage.png,KOR,73
PENNE RIGATE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/classic_tr/bluebox_penne_rigate_new.png,TUR,73
Penne Rigate,https://www.barilla.com//-/media/images/ch/products/groups/ranges/klassische_sorten/2022/penne_rigate_162x210.png,CHE,73
Penne rigate,https://www.barilla.com//-/media/images/hr_hr/pennerigate.png,HRV,73
Penne Rigate,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/klassische_sorten/2022/penne_rigate_162x210.png,DEU,73
Penne Rigate,https://www.barilla.com//-/media/images/pt_br/mockups_blue_box/3df_bbnvi_penne_rigate_500g_eu_iso6_v11.png,BRA,73
Penne Rigate,https://www.barilla.com//-/media/images/pt_pt/products/groups/ranges/gama--clasica_pt/_0015_3df_3030030473_1000012623pennerig_500gintl.png,PRT,73
Penne Rigate,https://www.barilla.com//-/media/images/da_dk/products/groups/ranges/klassikere/klassikere_penne_pkg.png,DNK,73
Penne Rigate,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/classic-blue-box/pennerigate_nvi.png,AUS,73
Penne Rigate,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/classiques/pack_nvi/3df_bbnvi_penne_rigate_500g_eu_iso6_v1.png,FRA,73
Penne Rigate,https://www.barilla.com//-/media/images/be/products/groups/ranges/classiques_be/8076802085738-bb_penne_rigate_500g.png,BEL,73
Penne Rigate,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/classic_pl/new_barilla_pennerigate_500g.png,POL,73
פנה ריגטה,https://www.barilla.com//-/media/images/he_il/products/il-products/penne_rigate_73_500g.webp,ISR,73
Penne rigate Sin Gluten,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/senza-glutine-es/pack_penne_glutenfree_new/penne_sin_gluten_154.png,ESP,73
Penne Rigate Senza Glutine,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/gluten-free/new/senza_glutine_penne_rigate_225px.png,ITA,73
Penne Rigate,https://www.barilla.com//-/media/images/ca/products/new-product-shots/penne-rigate.png,CAN,73
Penne Integral,https://www.barilla.com//-/media/images/es_pr/products/groups/ranges/whole-grain/whole_grain_penne_front_v2.png,PRI,73
Penne Rigate Glutenvrij,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/glutenvrije_nl/sg_penne_rigate_400g.png,NLD,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/whole-grain/integrale_pennerigate_500g_front.png,BRA,73
Penne Rigate,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_pennerigate_500g.png,MEX,73
Penne Rigati,https://www.barilla.com//-/media/images/es_pr/new-products-2023/pastas-cortas/5181042595barillapennecopy.png,PRI,73
Penne Sin Gluten,https://www.barilla.com//-/media/images/es_pr/products/groups/ranges/gluten-free/gluten_free_penne_box_web.png,PRI,73
Penne Rigate Integrais,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/integrale-es/_0020_3df_10795_integr_pennette_rigate_500g/_0020_3df_10795_integr_pennette_rigate_500g_new.png,PRT,73
Penne Glutenfri,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/glutenfri_sv/gluten-free-2023/3d_real_11410_sg_nvi_penne_rigate_400g_eu_3150_v1_front.png,SWE,73
Gluten Free Penne Rigate,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/gluten-free/3df_pennerigate_glutenfree_productimage.png,SGP,73
Whole Grain Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/whole-grain/whole_grain_penne_front_v2.png,USA,73
PENNE RIGATE ΧΩΡΙΣ ΓΛΟΥΤΕΝΗ,https://www.barilla.com//-/media/images/el_gr/products/categories/penne-gluten-free-relaunch-2021.png,GRC,73
 Penne rigate od crvene leće,https://www.barilla.com//-/media/images/hr_hr/penneredlenti.png,HRV,73
PENNE RIGATE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/academia_tr/academia_penne_rigate_01.png,TUR,73
Penne Barilla,https://www.barilla.com//-/media/images/pt_br/products/cards/massa-com-ovos/novo/fb_aw_3d_11154_swwe_penne_500g_blu_v1.png,BRA,73
Bio Penne Rigate,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/bio-gr/barillapennerigatebiopptx.png,GRC,73
Penne Rigate Bio,https://www.barilla.com//-/media/images/be/products/groups/ranges/bio_be/packbionew.png,BEL,73
פנה חיטה מלאה,https://www.barilla.com//-/media/images/he_il/products/il-products/whole-wheat-penne.png,ISR,73
Penne Rigate Glutenvrij,https://www.barilla.com//-/media/images/be/products/groups/ranges/gluten-free/penne_rigate_sg_pack_new.png,BEL,73
Penne Rigate Al Bronzo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/penne_rigate_al_bronzo_400g_fr.png,ITA,73
Penne Rigate Al Bronzo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/al-bronzo/penne_rigate_al_bronzo_400g.png,FRA,73
ΟΛΙΚΗΣ ΑΛΕΣΕΩΣ Penne Rigate,https://www.barilla.com//-/media/images/el_gr/products/categories/integrale-penne-2021.png,GRC,73
Penne rigate integralne,https://www.barilla.com//-/media/images/hr_hr/3d_real_16534_integ_nvi_penne_rigate_500g_eu_iso5_v1_front.png,HRV,73
Penne Rigate Bio,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/bio/bio_pennerigate_pack_2023.png,FRA,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/wholewheat_pl/new_barilla_in_penne_rigate.png,POL,73
Gluten Free Penne,https://www.barilla.com//-/media/images/ca/products/gf-pack-shots-en/114x225barillapenne_final.png,CAN,73
Mostaccioli,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_mostaccioli_pasta.png,USA,73
Al Bronzo Penne Rigate,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/al-bronzo/3df_penne_rigate_al_bronzo_400g.png,AUS,73
PENNE RIGATE BEZGLUTENOWE,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/glutenfree_pl/new_barilla_sg_penne_rigate.png,POL,73
Protein+® Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/proteinplus/proteinplus_penne_2021.png,USA,73
Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_penne-pasta.png,USA,73
GLUTÉNMENTES PENNE ,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/penne-rigate-fg.png,ROU,73
Senza Glutine Penne Rigate,https://www.barilla.com//-/media/images/ch/products/groups/ranges/glutenfrei/3d_real_11410_sg_nvi_penne_rigate_400g_eu_3150_v1_front.png,CHE,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/integrale/new/pack_penne_integrale_new.png,FRA,73
Collezione Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/collezione/collezione_penne_box_web.png,USA,73
Penne rigate bez glutena,https://www.barilla.com//-/media/images/hr_hr/3d_real_11410_sg_nvi_penne_rigate_400g_eu_3150_v1_front.png,HRV,73
Penne rigate Academia Barilla ,https://www.barilla.com//-/media/images/hr_hr/pennerigate_500g_front_academia_barilla_1000013491_8076809545853/penne-rigate-barilla-academia.png,HRV,73
Penne Rigate 5 Cereali ,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/5-cereali/5cereali_pennetterigate_400g_front/penne-5-cereali.png,BRA,73
GLUTENSİZ PENNE RIGATE,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/glutenfree_tr/glutenfree_penne_rigate_03.png,TUR,73
Bezlepkové Penne,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/penne_rigate_143x210.png,CZE,73
Al Bronzo Penne Rigate,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/al-bronzo/barilla_al-bronzo_penne_pasta_packaging.png,USA,73
Penne di Lenticchie Rosse,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/legumi/2023/penne_di_lenticchie_rosse_250g_new.png,ITA,73
Penne van rode linzen,https://www.barilla.com//-/media/images/be/products/legumineuses/penne_pack.png,BEL,73
Penne Rigate Integral,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/integrale-es/_0020_3df_10795_integr_pennette_rigate_500g/_0020_3df_10795_integr_pennette_rigate_500g_new.png,ESP,73
Brezglutenske penne rigate ,https://www.barilla.com//-/media/images/sl_si/3d_real_11410_sg_nvi_penne_rigate_400g_eu_3150_v1_front.png,SVN,73
Penne Rigate Sans gluten,https://www.barilla.com//-/media/images/ch/products/groups/ranges/2023/glutenfrei/143_210_3d_real_11410_sg_nvi_penne_rigate_400g_eu_3150_v1_front.png,CHE,73
Gluten Free Penne,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/gluten-free/3d_real_22403_gf_nvi_penne_rigate_340g_aus_118487as_v1_front.png,AUS,73
Penne Red Lentil,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/legumes/3df_penne_redlentil.png,SGP,73
Penne Rigate Sans Gluten,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/sans-gluten/new/penne_rigate_sg_pack_new.png,FRA,73
Penne από κόκκινες φακές,https://www.barilla.com//-/media/images/el_gr/products/categories/legumes-penne-2021_new.png,GRC,73
Penne Rigate ,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/food-service/3df_penne_rigate_73_5kg.png,BRA,73
פנה ללא גלוטן,https://www.barilla.com//-/media/images/he_il/products/il-products/gf_passover/8076809545457.png,ISR,73
Penne Rigate Senza Glutine,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/glutenfrei/3d_real_11410_sg_nvi_penne_rigate_400g_eu_3150_v1_front.png,DEU,73
Ready Pasta Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/ready-pasta/ready-pasta-new-packaging-2023/barilla_ready-pasta_penne_v1.png,USA,73
Penne Rigate Al Bronzo,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/al-bronzo/packshot/albronzo_pennerigate_400g_frontal_1000020471_8076809580847removebgpreview.png,DEU,73
BIO Penne rigate,https://www.barilla.com//-/media/images/sl_si/3d_real_16628_bio_nvi_penne_rigate_500g_eu_iso5_v1_front.png,SVN,73
Academia Barilla Penne rigate ,https://www.barilla.com//-/media/images/sl_si/pennerigate_500g_front_academia_barilla_1000013491_8076809545853/penne-rigate-barilla-academia.png,SVN,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/integrale/3dreal16536integnvipennerigate500geuiso5v2frontpng.png,DEU,73
Penne Rigate Al Bronzo,https://www.barilla.com//-/media/images/be/products/groups/ranges/al_bronzo_be/penne_rigate_al_bronzo_400g.png,BEL,73
Whole Grain Penne,https://www.barilla.com//-/media/images/en_au/products/groups/ranges/whole-grain/wg_penne_pkg_update.png,AUS,73
Penne de lentejas rojas,https://www.barilla.com//-/media/images/es_es/hero-images/classici/hero_penne_rigate_new_1380x776/penne_pack.png,ESP,73
Peresniki iz rdeče leče,https://www.barilla.com//-/media/images/sl_si/penneredlenti.png,SVN,73
Penne Rigate Sem glúten,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/gluten-free/semgluten_penne_rigate_400g_front/3df_14767_gluten_free_penne_400g_br-(1).png,BRA,73
Penne Sin Gluten,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/gluten-free/gluten_free_penne_box_v3.png,MEX,73
Penne Rigate Fără Gluten,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/penne-rigate-fg.png,ROU,73
Penne Rigate Integrali,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pasta_integrale/2023/integrale_penne_rigate_new.png,ITA,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/cs_cz/general-use/penne-integrale2.png,ROU,73
Gluten Free Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/gluten-free/barilla_glutenfree_penne_packaging_142x225px.png,USA,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/pennerigateintegrale500g10000165368076809529433002-2143x210.png,ROU,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/da_dk/products/groups/ranges/fullkorn/barillapennerigatefullkorn500g.jpg,DNK,73
Red Lentil Penne,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/legumes/2023-legume-packaging-update/barilla_red-lentil-penne_pasta_2023.png,USA,73
Penne Rigate Integrale,https://www.barilla.com//-/media/images/sl_si/3d_real_16534_integ_nvi_penne_rigate_500g_eu_iso5_v1_front.png,SVN,73
Chickpea Penne ,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/legumes/2023-legume-packaging-update/barilla_chickpea-penne_pasta_2023.png,USA,73
Penne de Lentilles Corail,https://www.barilla.com//-/media/images/fr_fr/products/legumineuses/penne_pack.png,FRA,73
Ziti Tagliati,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/ziti_tagliati_74_500g.png,ITA,74
Ziti,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_ziti_pasta.png,USA,74
Penne Rigate,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/classic-blue-box/3df_pennerigate_productimage.png,SGP,75
Penne Rigate,https://www.barilla.com//-/media/images/cs_cz/img_aktualizace/3df_3030042514_1000332073pennerigate12x500gshelfableger.png,CZE,75
Penne Protein+™,https://www.barilla.com//-/media/images/es_pr/products/groups/ranges/proteinplus/proteinplus_penne_2021.png,PRI,75
Penne a Candela,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/penne_a_candela_77_500g.png,ITA,77
Macarrones,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/_0019_3df_3030029910_1000073079macarrones15x500g.png,ESP,79
Cataneselle,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/new_classici/classici_cataneselle_225px.png,ITA,82
Tortiglioni,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/classic-gr/3df_3030030022_1000012626tortiglioni15x500ggrintl.png,GRC,83
טורטליוני,https://www.barilla.com//-/media/images/he_il/products/il-products/tortiglioni_83_500g.webp,ISR,83
TORTIGLIONI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/classic_tr/bluebox_tortiglioni_new.png,TUR,83
Tortiglioni,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/klassische_sorten/2022/tortiglioni_162x210.png,DEU,83
Tortiglioni,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/3df_3030030465_1000073083_tortiglioni_500g_intl.png,SWE,83
Tortiglioni,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/classiques/pack_nvi/3df_tortiglioni_500g_intl.png,FRA,83
Tortiglioni,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/tortiglioni.png,ROU,83
Tortiglioni,https://www.barilla.com//-/media/images/hr_hr/tortiglioni.png,HRV,83
Tortiglioni,https://www.barilla.com//-/media/images/pt_pt/products/groups/ranges/gama--clasica_pt/_0017_3df_3030030022_1000012626tortiglioni15x500ggrintl.png,PRT,83
Tortiglioni,https://www.barilla.com//-/media/images/sl_si/tortiglioni.png,SVN,83
Tortiglioni,https://www.barilla.com//-/media/images/en_sg/products/groups/ranges/classic-blue-box/3df_tortiglioni_productimage.png,SGP,83
Tortiglioni,https://www.barilla.com//-/media/images/ch/products/groups/ranges/klassische_sorten/2022/tortiglioni_162x210.png,CHE,83
Tortiglioni,https://www.barilla.com//-/media/images/be/products/groups/ranges/classiques_be/8076802085837-bb_tortiglioni_500g.png,BEL,83
Tortiglioni,https://www.barilla.com//-/media/images/es_es/products/groups/ranges/classic-es/_0017_3df_3030030022_1000012626tortiglioni15x500ggrintl.png,ESP,83
Tortiglioni,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/tortiglioni_83_500g.png,ITA,83
Tortiglioni,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/klassische_sorten_nl/new/klassiekers_tortiglioni_new.png,NLD,83
Tortiglioni,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/tortiglioni.png,ROU,83
Tortiglioni Al Bronzo,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/al-bronzo-boxes_sv/3dftortiglionialbronzo400g-1previewrev1.png,ITA,83
Tortiglioni Integrali,https://www.barilla.com//-/media/images/it_it/products/aggiornamento_pasta_integrale/2023/integrale_tortiglioni_new.png,ITA,83
Tortiglioni Integrale,https://www.barilla.com//-/media/images/ch/products/groups/ranges/integrale/3d_real_18269_integr_nvi_tortiglioni_500g_eu_iso7_v1_front.png,CHE,83
Tortiglioni Al Bronzo,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/al_bronzo/tortiglioni_al_bronzo_400g_fr.png,ITA,83
Tortiglioni Senza Glutine,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/gluten-free/new/senza_glutine_tortiglioni_225px.png,ITA,83
Tortiglioni Integrale,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/integrale/new/pack_tortiglioni_integrale_new.png,FRA,83
Tortiglioni,https://www.barilla.com//-/media/images/es_mx/products/groups/ranges/classic-blue-box/barilla_tortiglioni_500g.png,MEX,83
Tortiglioni Integrali,https://www.barilla.com//-/media/images/be/products/groups/ranges/integrale_be/3df_real_18269_intg_tortiglioni_500g_new_iso7_v1-(1).jpg,BEL,83
Tortiglioni Al Bronzo,https://www.barilla.com//-/media/images/fr_fr/products/groups/ranges/al-bronzo/tortiglioni_al_bronzo_400g.png,FRA,83
Collezione Rigatoni,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/collezione/collezione_rigatoni_box_web.png,USA,83
Tortiglioni Al Bronzo,https://www.barilla.com//-/media/images/de_de/products/groups/ranges/al-bronzo/packshot/albronzo_tortiglioni_400g_frontal_1000020464_8076809581110removebgpreview.png,DEU,83
Mezze Maniche Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/mezze_maniche_rig_84_500g.png,ITA,84
Gnocchi ,https://www.barilla.com//-/media/images/ch/products/groups/ranges/klassische_sorten/2022/gnocchi_162x210.png,CHE,85
Gnocchi,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/gnocchi_85_500g.png,ITA,85
Gnocchi,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/classic_pl/new_barilla_gnocchi_500g.png,POL,85
Gnocchi,https://www.barilla.com//-/media/images/sv_se/products/groups/ranges/klassikere_sv/3df_3030030039_1000012563_gnocchi_15x500g_intl.png,SWE,85
Gnocchi ,https://www.barilla.com//-/media/images/nl_nl/products/groups/ranges/klassische_sorten_nl/new/klassiekers_pack_gnocchi_new.png,NLD,85
Gnocchi,https://www.barilla.com//-/media/images/el_gr/products/groups/ranges/classic-gr/gnocchi15x500ggrecia.png,GRC,85
Gnocchi,https://www.barilla.com//-/media/images/da_dk/products/groups/ranges/klassikere/klassikere_gnocchi_pkg.png,DNK,85
Gnocchi,https://www.barilla.com//-/media/images/be/products/groups/ranges/classiques_be/8076802085851-bb_gnocchi_500g.png,BEL,85
Gnocchi,https://www.barilla.com//-/media/images/ro_ro/poze-produse/bb-clasic/gnocchi.png,ROU,85
GNOCCHETTI,https://www.barilla.com//-/media/images/tr_tr/products/groups/ranges/classic_tr/bluebox_gnocchetti_new.png,TUR,85
Pipette Rigate,https://www.barilla.com//-/media/images/it_it/products/groups/ranges/classici_pack_nvi/pipette_rigate_86_500g.png,ITA,86
Pipette,https://www.barilla.com//-/media/images/en_us/products/groups/ranges/classic-blue-box/blue-box-packaging-refresh-2022/barilla_pipette_pasta.png,USA,86
Casarecce,https://www.barilla.com//-/media/images/pl_pl/products/groups/ranges/collezione_pl/new_barilla_casarecce.png,POL,87
Casarecce,https://www.barilla.com//-/media/images/pt_br/products/groups/ranges/collezione/collezione_br_casarecce_500g/3df_casareccelc500gimuintleu/3df_16208_coll_casarecce_500g_eu.png,BRA,87
